County Name	Local Authority Desc	Roll No.	Official School Name	Address Line 1	Address Line 2	Address Line 3	Address Line 4	Phone Number	Email Address	Ethos/Religion Desc	Island Ind (Y/N)	Irish Classification Description	DEIS (Y/N)	Total Boys	Total Girls	Total Pupils
Clare	Clare County Council	15279I	CLOONEY N S	CLOONEY NS	TULLA	ENNIS	CO CLARE	656835806	clooneyns.ias@eircom.net	CATHOLIC	N	No Irish	N	53	48	101
Clare	Clare County Council	15301V	KILDYSART N S	ENNIS ROAD	KILDYSART	CO CLARE		656832477	Kildysartns.ias@eircom.net	CATHOLIC	N	No Irish	N	69	79	148
Clare	Clare County Council	15350L	STONEHALL N S	NEWMARKET ON FERGUS	CO CLARE			61362863	stonehallschool@eircom.net	CATHOLIC	N	No Irish	N	54	47	101
Clare	Clare County Council	15370R	KILLALOE BOYS N S	KILLALOE	CO CLARE			61376407	killaloebns@live.ie	CATHOLIC	N	No Irish	N	119	0	119
Clare	Clare County Council	15408Q	CONNOLLY N S	ENNIS	CO CLARE			656839350	connollynationalschool@gmail.com	CATHOLIC	N	No Irish	N	21	23	44
Clare	Clare County Council	15981A	LAKYLE N S	WHITEGATE VIA LIMERICK	CO CLARE			61927288	lakylens@yahoo.com	CATHOLIC	N	No Irish	N	27	29	56
Clare	Clare County Council	16186G	INCH N S	ENNIS	CO CLARE			656839353	inchns.ias@eircom.net	CATHOLIC	N	No Irish	N	50	49	99
Clare	Clare County Council	16677C	BUNSCOIL NA MBRAITHRE	ENNIS	CO CLARE			656822150	cbsennis@gmail.com	CATHOLIC	N	No Irish	N	348	319	667
Clare	Clare County Council	16908S	SIXMILEBRIDGE N S	ENNIS	CO CLARE			61369544	info@sixmilebridgens.ie	CATHOLIC	N	No Irish	N	258	248	506
Clare	Clare County Council	16930L	SCOIL AN SRAITH S N	TULACH BRACH	CILL ROIS	CO AN CHLAIR		659055295	shraghns.ias@eircom.net	CATHOLIC	N	No Irish	N	16	10	26
Clare	Clare County Council	16946D	SN AN PHAIRTIN MIXED	PARTEEN	CO LIMERICK			61340457	parteenprincipal@gmail.com	CATHOLIC	N	No Irish	N	190	186	376
Clare	Clare County Council	17020A	QUILTY NS	QUILTY	ENNIS	CO CLARE		657087250	quilty.ias@eircom.net	CATHOLIC	N	No Irish	Y	21	23	44
Clare	Clare County Council	17026M	CLARECASTLE NATIONAL SCHOOL	INIS	CO CLARE			656828274	clarecastlens.ias@eircom.net	CATHOLIC	N	No Irish	N	190	184	374
Clare	Clare County Council	17246D	S N CLUAIN AN ATHA	EIDHNEACH	INIS	CO CLARE		656836916	scoilcluain.ias@eircom.net	CATHOLIC	N	No Irish	N	12	15	27
Clare	Clare County Council	17270A	S N COLM CILLE	INIS DIOMAIN	CO CLARE			657071949	clounans@yahoo.ie	CATHOLIC	N	No Irish	N	24	23	47
Clare	Clare County Council	17517I	DOOLIN MIXED N S	ENNIS	CO CLARE			657074403	doolinns.ias@eircom.net	CATHOLIC	N	No Irish	N	46	28	74
Clare	Clare County Council	17563P	OGONNELLOE NATIONAL SCHOOL	OGONNELLOE	TUAMGRANEY	SCARIFF	CO CLARE	61923144	ogonnelloens.ias@eircom.net	CATHOLIC	N	No Irish	N	55	56	111
Clare	Clare County Council	17583V	S N CNOC AN EIN	INIS	CO CLARE			656840088	cnocanein@gmail.com	CATHOLIC	N	No Irish	N	125	140	265
Clare	Clare County Council	17633K	S N EOIN BAISTE	BALLYVAUGHAN	VIA GALWAY	CO CLARE		657077079	burrened.ias@eircom.net	CATHOLIC	N	No Irish	N	21	15	36
Clare	Clare County Council	17816S	COORACLARE B N S	CILL ROIS	CO CLARE			659059169	mgt.donnelly@gmail.com	CATHOLIC	N	No Irish	N	52	54	106
Clare	Clare County Council	17832Q	KILNABOY N S	ENNIS	CO CLARE			656837702	kilnaboyns@gmail.com	CATHOLIC	N	No Irish	N	35	53	88
Clare	Clare County Council	17847G	S N AIBHISTIN NAOFA	CILL SEANAIGH	INIS	CO AN CHLAIR		657071344	kilshannyns.ias@eircom.net	CATHOLIC	N	No Irish	N	22	12	34
Clare	Clare County Council	17957N	ENNIS CONVENT INF N S	ENNIS	CO CLARE			656829808	info.hfj@gmail.com	CATHOLIC	N	No Irish	Y	96	105	201
Clare	Clare County Council	18032M	S N CLUAIN MUINGE	CLONMONEY	NEWMARKET-ON-FERGUS	CO CLARE		61362672	clonmoneyschool@eircom.net	CATHOLIC	N	No Irish	N	78	79	157
Clare	Clare County Council	18109V	S N INIS CEALTRACH	MOUNTSHANNON	CO. CLARE	VIA LIMERICK		61927299	mountshannonns@eircom.net	CATHOLIC	N	No Irish	N	37	27	64
Clare	Clare County Council	18168O	S N AN CHRIOCH	AN CHRIOCH	CO AN CHLAIR			659059384	stjosephsnscree@eircom.net	CATHOLIC	N	No Irish	N	15	26	41
Clare	Clare County Council	18190H	S N CRONAIN NFA AN CARN	INIS	CO CLARE			657089201	carronschool@gmail.com	CATHOLIC	N	No Irish	N	10	16	26
Clare	Clare County Council	18225A	S N MHUIRE MILIUC	LUIMNEACH	CO LUIMNI			61327088	meelickprimsch.ias@eircom.net	CATHOLIC	N	No Irish	N	71	68	139
Clare	Clare County Council	18227E	SCOIL MHUIRE NAISIUNTA	CORA FINNE	CO AN CHLAIR			656837302	corafinne.ias@eircom.net	CATHOLIC	N	No Irish	N	66	68	134
Clare	Clare County Council	18327I	S N CNOC DOIRE	COORACLARE	KILRUSH	CO CLARE		659052379	knockerraschool.ias@eircom.net	CATHOLIC	N	No Irish	N	13	14	27
Clare	Clare County Council	18339P	SN IOSEF NAOFA	AN MHAIGH	LEACHT UI CHONCHUBHAIR	INIS	CO AN CHLAIR	657081553	scoiliosef@gmail.com	CATHOLIC	N	All Irish	N	11	14	25
Clare	Clare County Council	18359V	S N CUAN	CILL BEATHACH	INIS	CO CLARE		659058212	nscuans.ias@eircom.net	CATHOLIC	N	No Irish	N	18	22	40
Clare	Clare County Council	18410S	S N LIOSCEANUIR	INIS	CO CLARE			657081838	liscannorprimaryschool@gmail.com	CATHOLIC	N	No Irish	N	39	34	73
Clare	Clare County Council	18467B	S N BAILE AN DROICHID	OBRIENS BRIDGE	LIMERICK			61377836	btown.ias@eircom.net	CATHOLIC	N	No Irish	N	70	57	127
Clare	Clare County Council	18526O	BALLYCAR N S	NEWMARKET ON FERGUS	CO CLARE			61368852	ballycarns@gmail.com	CATHOLIC	N	No Irish	N	18	12	30
Clare	Clare County Council	18540I	CLUAIN DRAIGNEACH	CLUAIN DRAIGHNEACH	LIOS UI CHATASAI	INIS	CO AN CHLAIR	656834164	clondrinagh.ias@eircom.net	CATHOLIC	N	No Irish	N	18	2	20
Clare	Clare County Council	18541K	S N CATHAIR AODHA	LISSYCASEY	ENNIS	CO CLARE		656834029	cahereans@eircom.net	CATHOLIC	N	No Irish	N	19	18	37
Clare	Clare County Council	18555V	LISSYCASEY N S	ENNIS	CO CLARE			656834454	lissycasey.ias@eircom.net	CATHOLIC	N	No Irish	N	74	74	148
Clare	Clare County Council	18565B	S N MA SHEASTA	MOYASTA	CO CLARE			659051551	moyastans.ias@eircom.net	CATHOLIC	N	No Irish	N	24	32	56
Clare	Clare County Council	18624O	MERCY CONVENT KILLALOE	KILLALOE	CO CLARE			61376861	killaloegs@eircom.net	CATHOLIC	N	No Irish	N	0	94	94
Clare	Clare County Council	18630J	CARRIGAHOLT MIXED N S	CARRIGAHOLT	ENNIS	CO CLARE		659058270	cmkeanelisheen@gmail.com	CATHOLIC	N	No Irish	N	16	15	31
Clare	Clare County Council	18639E	S N BAILE NA CAILLI	ENNIS	CO CLARE			656832533	ballynacallyns.ias@eircom.net	CATHOLIC	N	No Irish	N	35	52	87
Clare	Clare County Council	18696Q	S N DUBH RATH	CAISLEAN AN CHLAR	CO CLARE			656829636	doorans1@gmail.com	CATHOLIC	N	No Irish	N	50	42	92
Clare	Clare County Council	18720K	MILTOWN MALBAY B N S	MILTOWN MALBAY	CO CLARE			657084414	malbay.ias@eircom.net	CATHOLIC	N	No Irish	N	43	55	98
Clare	Clare County Council	18739I	SHANNON AIRPORT 1 N S	SHANNON AIRPORT	CO CLARE			61472005	stsenans.ias@eircom.net	CATHOLIC	N	No Irish	N	56	66	122
Clare	Clare County Council	18740Q	SHANNON AIRPORT NO 2 NS	SHANNON AIRPORT	CO CLARE			61471485	tinanoone@eircom.net	CHURCH OF IRELAND	N	No Irish	N	9	3	12
Clare	Clare County Council	18753C	SAINT MARYS N S LAHINCH	INIS	CO CLARE			657081844	lahinchschool@eircom.net	CATHOLIC	N	No Irish	N	78	67	145
Clare	Clare County Council	18768P	FORGLEANN N S	FORGLEANN	LEACHT UI CHONCHUIR	CO AN CHLAIR		657071979	furglanns.ias@eircom.net	CATHOLIC	N	No Irish	N	21	15	36
Clare	Clare County Council	18846J	AN DAINGIN	TULLA	ENNIS	CO CLARE		656835590	danganns.ias@eircom.net	CATHOLIC	N	No Irish	N	10	7	17
Clare	Clare County Council	18950E	Dromindoora N.S.	CAHER	VIA LIMERICK	CO CLARE		61925149	dromindoora.ias@eircom.net	CATHOLIC	N	No Irish	N	22	17	39
Clare	Clare County Council	19043W	NEW QUAY NS	BURREN	CO CLARE	VIA GALWAY		657078188	scoilnaboirne@gmail.com	CATHOLIC	N	No Irish	N	8	18	26
Clare	Clare County Council	19274S	ST CONAIRES NS	SHANNON	CO CLARE			61364694	conaires@gmail.com	CATHOLIC	N	No Irish	N	256	239	495
Clare	Clare County Council	19338S	FLAGMOUNT CENTRAL NS	FLAGMOUNT CENTRAL NS	FLAGMOUNT	CAHER	CO CLARE	61925177	flagmount.ns@eircom.net	CATHOLIC	N	No Irish	N	28	28	56
Clare	Clare County Council	19366A	SCARIFF CENTRAL N S	SCARIFF	CO CLARE			61921481	scariffpupils.ias@eircom.net	CATHOLIC	N	No Irish	N	88	77	165
Clare	Clare County Council	19386G	LABASHEEDA CENTRAL N S	LABASHEEDA	CO CLARE			656826063	labasheedans1@eircom.net	CATHOLIC	N	No Irish	N	8	13	21
Clare	Clare County Council	19442N	RUAN CENTRAL NS	RUAN	ENNIS	CO CLARE		656837301	ruanschool@gmail.com	CATHOLIC	N	No Irish	N	55	53	108
Clare	Clare County Council	19551S	INCHICRONAN CENTRAL NS	CRUSHEEN	CO CLARE			656827183	crusheen@eircom.net	CATHOLIC	N	No Irish	N	62	48	110
Clare	Clare County Council	19552U	NAOMH TOLA	SHANNON	CO CLARE			61362894	tolasns@gmail.com	CATHOLIC	N	No Irish	N	115	112	227
Clare	Clare County Council	19559L	CHRIOST RI	CLOUGHLEIGH	ENNIS	CO CLARE		656820105	criostriennis@gmail.com	CATHOLIC	N	No Irish	Y	107	117	224
Clare	Clare County Council	19698C	ST AIDANS NS	SMITHSTOWN	SHANNON	CO CLARE		61363147	staidansns@hotmail.com	CATHOLIC	N	No Irish	N	141	128	269
Clare	Clare County Council	19700J	LISDOONVARNA N S	LISDOONVARNA	CO CLARE			657074231	lisdoon.ias@eircom.net	CATHOLIC	N	No Irish	N	54	59	113
Clare	Clare County Council	19838P	GAEL SC MHICHIL CHIOSOG	INIS	CO AN CHLAIR			656821220	runai@gmci.ie	CATHOLIC	N	All Irish	N	168	207	375
Clare	Clare County Council	19849U	GAELSCOIL DONNCHA RUA	SIONNA	CO AN CHLAIR			61363165	eamonn@gdr.ie	CATHOLIC	N	All Irish	N	31	36	67
Clare	Clare County Council	19999Q	GAELSCOIL UI CHOIMIN	AN T-IONAD OIGE	CILL ROIS	CO AN CHLAIR		659052791	gaelscoiluichoimin@eircom.net	CATHOLIC	N	All Irish	N	34	37	71
Clare	Clare County Council	20041C	CONVENT OF MERCY NATIONAL SCHOOL	KILRUSH	CO CLARE			659051792	kilrushns@eircom.net	CATHOLIC	N	No Irish	Y	156	152	308
Clare	Clare County Council	20075T	ST MOCHULLAS N.S.	ENNIS ROAD	TULLA	CO CLARE		656835840	tullans.ias@eircom.net	CATHOLIC	N	No Irish	N	147	143	290
Clare	Clare County Council	20078C	SN REALT NA MARA	CHAPEL ST	KILKEE	CO CLARE		659056583	scoilrealtnamara@eircom.net	CATHOLIC	N	No Irish	Y	34	32	66
Clare	Clare County Council	20086B	ENNIS EDUCATE TOGETHER NS	GORT ROAD	ENNIS	CO CLARE		656820070	info@eetns.ie	MULTI DENOMINATIONAL	N	No Irish	Y	55	45	100
Clare	Clare County Council	20127M	SCOIL NA MAIGHDINE MHUIRE	CORA CHAITHLIN	INIS	CO AN CHLAIR		61368333	office@scoilnamaighdinemhuire.ie	CATHOLIC	N	No Irish	N	100	106	206
Clare	Clare County Council	20149W	ST FACHNAN & ST ATTRACTAS N S	KILFENORA	CO CLARE			657088217	kilfenorans@eircom.net	CATHOLIC	N	No Irish	N	27	30	57
Clare	Clare County Council	20245S	Ennistymon National School	Ennistymon	Co. Clare				etynns@gmail.com	CATHOLIC	N	No Irish	Y	56	60	116
Clare	Clare County Council	20312H	Raheen Wood Steiner School	Tuamgraney	Co Clare				info@raheenwood.org	MULTI DENOMINATIONAL	N	No Irish	N	46	58	104
Clare	Clare County Council	20313J	Mol an Oige	Ennistoymon	Clare				info@steinermolanoigens.org	MULTI DENOMINATIONAL	N	No Irish	Y	75	61	136
Clare	Clare County Council	20404M	Coore National School	Mullagh	Ennis	County Clare		657087592	coorenationalschool@eircom.net	CATHOLIC	N	No Irish	Y	13	14	27
Clare	Clare County Council	20434V	Scoil Mhichil	Cahermurphy	Kilmihil			659050460	scoilmhichíl3@gmail.com	CATHOLIC	N	No Irish	N	17	15	32
Clare	Clare County Council	20447H	Kilmurry McMahon National School	Kilmurry McMahon	Clare					CATHOLIC	N	No Irish	N	31	29	60
Clare	Clare County Council	20452A	Broadford & Kilbane National School	Broadford	Co Clare					CATHOLIC	N	No Irish	N	73	52	125
Cork	Cork City Council	01197D	STRAWBERRY HILL B N S	SUNDAYS WELL	CORK			214308119	principal.sundayswellbns@yahoo.ie	CATHOLIC	N	No Irish	Y	186	0	186
Cork	Cork City Council	02707F	SUNDAYS WELL G N S	CORK	CO CORK			214396632	sundayswellgns@gmail.com	CATHOLIC	N	No Irish	Y	0	178	178
Cork	Cork City Council	05940D	SCOIL URSULA	BLACKROCK	CO CORK			214358476	sublackrock.ias@eircom.net	CATHOLIC	N	No Irish	Y	71	84	155
Cork	Cork City Council	12203G	S N NAOMH ANTAINE	BALLINLOUGH	CORK			214291958	stanthonysns.ias@eircom.net	CATHOLIC	N	No Irish	N	825	0	825
Cork	Cork City Council	12473M	GREENMOUNT MONASTERY NS	SCOIL MUIRE NA NGRAS	GREENMOUNT	CO CORK		214966242	principal@greenmount.ie	CATHOLIC	N	No Irish	Y	163	107	270
Cork	Cork City Council	13648D	ST LUKES MXD N S	MAHONYS AVE	CORK			214503686	stlukesjackie@gmail.com	CHURCH OF IRELAND	N	No Irish	N	39	47	86
Cork	Cork City Council	13696O	ST VINCENTS CONVENT N S	ST MARYS ROAD	CORK			214306909	stvincentsps@eircom.net	CATHOLIC	N	No Irish	Y	41	252	293
Cork	Cork City Council	13980L	S N B TOGHER CORK	TOGHER	CORK			214964640	togherbns.ias@eircom.net	CATHOLIC	N	No Irish	N	299	0	299
Cork	Cork City Council	14000C	SCOIL NAOMH MHUIRE	N MHUIRE AN OILEAIN	Bishop Street	CORK		214963994	stmaries.ias@eircom.net	CATHOLIC	N	No Irish	Y	112	141	253
Cork	Cork City Council	14198D	NAOMH EOIN EASPAL	MAYFIELD	CO CORK			214505716	scoileoinaspal.ias@eircom.net	CATHOLIC	N	No Irish	Y	105	0	105
Cork	Cork City Council	15781P	BALLINTEMPLE N S	BALLINTEMPLE N S	CRAB LANE	CORK		214293608	oifig@ballintemplens.ie	CATHOLIC	N	No Irish	N	111	106	217
Cork	Cork City Council	16339F	S N IOSEF NAOFA	MARDYKE	CORK			214274549	poidestjoes@gmail.com	CATHOLIC	N	No Irish	N	209	0	209
Cork	Cork City Council	16680O	SCOIL COLMCILLE	BLARNEY ST	CORK			214397000	office@blarneystreet.com	CATHOLIC	N	No Irish	Y	201	0	201
Cork	Cork City Council	17024I	SCOIL NA CROISE NAOFA	MAHON	CORK			214357852	holycrosscork@eircom.net	CATHOLIC	N	No Irish	Y	125	91	216
Cork	Cork City Council	17045Q	ST PATRICKS B N S	BALLYHOOLEY ROAD	CORK			214502024	spb.ias@eircom.net	CATHOLIC	N	No Irish	Y	218	0	218
Cork	Cork City Council	17105I	MUIRE GAN SMAL C	School Avenue	Glasheen Rd	Cork		214542294	gnsoffice@eircom.net	CATHOLIC	N	No Irish	Y	1	193	194
Cork	Cork City Council	17313P	OUR LADY OF LOURDES	BALLINLOUGH	CORK			214963616	ololcork.ias@eircom.net	CATHOLIC	N	No Irish	N	0	243	243
Cork	Cork City Council	17993R	SCOIL MHUIRE GAN SMAL B	GLASHEEN	CORK			214544750	office@glasheenboys.com	CATHOLIC	N	No Irish	Y	328	0	328
Cork	Cork City Council	18153B	S N PADRAIG NAOFA C	Gardiners Hill	CORK			214509246	office@stpatricksgirls.net	CATHOLIC	N	No Irish	Y	0	206	206
Cork	Cork City Council	18154D	S N PADRAIG NAOFA	DILLONS CROSS	CORK			214551593	stpinfants@eircom.net	CATHOLIC	N	No Irish	Y	78	60	138
Cork	Cork City Council	18217B	SCOIL PADRE PIO N S	CHURCHFIELD	CORK CITY			214302045	scoilpadrepio1@eircom.net	CATHOLIC	N	No Irish	Y	129	116	245
Cork	Cork City Council	18253F	SCOIL NAOMH CAITRIONA	MODEL FARM ROAD	CORCAIGH			214546868	stcathns@gmail.com	CATHOLIC	N	No Irish	N	0	444	444
Cork	Cork City Council	18292P	GAELSCOIL AN TEAGHLAIGH NAOFA	BAILE FEITHEAN	CO CHORCAI			214311473	gaelscoilballyphehane@eircom.net	CATHOLIC	N	All Irish	Y	116	116	232
Cork	Cork City Council	18356P	S N BARRA NAOFA	SCOIL BHARRA	SRAID GILLABBEY	CORCAIGH		214314009	stfinbarresns@gmail.com	CHURCH OF IRELAND	N	No Irish	N	25	39	64
Cork	Cork City Council	18388F	SCOIL NAOMH MICHEAL	CHURCH ROAD	BLACKROCK	CORK		214358140	stmichaelsblackrock@gmail.com	CHURCH OF IRELAND	N	No Irish	N	20	24	44
Cork	Cork City Council	18563U	SCOIL NAOMH BRID C	EGLANTINE HOUSE	BALLINLOUGH	CORK		214295551	scoilbrideeglantine@gmail.com	CATHOLIC	N	No Irish	N	0	546	546
Cork	Cork City Council	18566D	S N ATHAIR MAITIU C	AN TOCHAIR	CORCAIGH			214964923	toghergsoifig@gmail.com	CATHOLIC	N	No Irish	N	0	290	290
Cork	Cork City Council	18587L	SCOIL MHUIRE BANRION	Boherboy Road	Mayfield	Cork		214503003	scoilmhuirebanrion@eircom.net	CATHOLIC	N	No Irish	Y	0	189	189
Cork	Cork City Council	18734V	REALT NA MAIDINE	BALLYPHEHANE	CORK			214962696	morningstar.ias@eircom.net	CATHOLIC	N	No Irish	Y	115	2	117
Cork	Cork City Council	18786R	SCOIL IOSAGAIN	FARRANREE	CORK			214303302	iosari.ias@eircom.net	CATHOLIC	N	No Irish	Y	385	0	385
Cork	Cork City Council	19000E	S N AN SPIORAID NAOMH C	CURRAHEEN RD	BISHOPSTOWN	CORK		214543305	spnaoimhc.ias@eircom.net	CATHOLIC	N	No Irish	N	0	274	274
Cork	Cork City Council	19231A	S N BARRA NAOFA BHUACH	BEAUMOUNT	CORK			214293387	info@beaumontboys.ie	CATHOLIC	N	No Irish	N	255	0	255
Cork	Cork City Council	19232C	S N BARRA NAOFA CAILINI	BEAUMONT	CORK			214364364	beaumontoffice@gmail.com	CATHOLIC	N	No Irish	N	0	263	263
Cork	Cork City Council	19426P	S N MHARCUIS B	AN GLEANN	CORCAIGH			214506225	magscoffeyboylan@gmail.com	CATHOLIC	N	No Irish	Y	107	0	107
Cork	Cork City Council	19427R	S N BHREANNDAIN C	AN GHLEANN	CORCAIGH			214504877	fiona.stbrendans@gmail.com	CATHOLIC	N	No Irish	Y	10	93	103
Cork	Cork City Council	19714U	MHUIRE AR CHNOC HAOINE	KNOCKNAHEENY	CORK			214392507	smoth.ias@eircom.net	CATHOLIC	N	No Irish	Y	142	137	279
Cork	Cork City Council	19730S	SCOIL OILIBHEIR	BALLINCOLLIE ROAD	BALLYVOLANE	CORK		214309171	scoiloilibheir@eircom.net	CATHOLIC	N	No Irish	N	324	315	639
Cork	Cork City Council	19852J	GAELSCOIL UI RIADA	BAILE AN EASPAIG	CO CHORCAI			214342027	gsriada.ias@eircom.net	CATHOLIC	N	All Irish	N	125	135	260
Cork	Cork City Council	19882S	SCOIL AN ATHAIR TADHG O MURCHU	DUGLAS	CORCAIGH			214364193	gaelscoilnaduglaise@eircom.net	CATHOLIC	N	All Irish	N	187	220	407
Cork	Cork City Council	19906G	Cork Educate Together National School	GRATTAN STREET	CORK			214275640	corketns@gmail.com	MULTI DENOMINATIONAL	N	No Irish	N	107	105	212
Cork	Cork City Council	19908K	GAELSCOIL MHACHAN	CARRAIG DUBH	CORCAIGH			214357688	info@gsmhachan.com	CATHOLIC	N	All Irish	Y	79	101	180
Cork	Cork City Council	19909M	GAELSCOIL PEIG SAYERS	Campas Oideachais	Fearann Phiarais	Bothar Ri na hAoine	Corcaigh	214309619	pheigsayers@gmail.com	CATHOLIC	N	All Irish	Y	61	101	162
Cork	Cork City Council	19993E	GAELSCOIL AN GHOIRT ALAINN	AIBHINNE MURMONT	GORT ALAINN	CORCAIGH		214551955	gaelscoilga@eircom.net	MULTI DENOMINATIONAL	N	All Irish	N	150	163	313
Cork	Cork City Council	20036J	NORTH PRESENTATION PRIMARY SCHOOL	GERALD GRIFFIN STREET	CORK CITY.			214307132	northpres@gmail.com	CATHOLIC	N	No Irish	Y	77	162	239
Cork	Cork City Council	20038N	SCOIL AISEIRI CHRIOST	FARRANREE,	CORK.			214301383	aiseiri.ias@eircom.net	CATHOLIC	N	No Irish	Y	0	355	355
Cork	Cork City Council	20077A	SCOIL AN SPIORAID NAOMH (BOYS)	BISHOPSTOWN	CORK			214543333	info@bishopstownboysschool.ie	CATHOLIC	N	No Irish	N	392	0	392
Cork	Cork City Council	20106E	SCOIL NIOCLAIS	FRANKFIELD	GRANGE	CORK		214899567	scnioc@eircom.net	CATHOLIC	N	No Irish	N	454	438	892
Cork	Cork City Council	20140E	SCOIL MHUIRE FATIMA	NORTH MONASTERY	CORK			214305020	scoilmhuirefatima@eircom.net	CATHOLIC	N	No Irish	Y	164	0	164
Cork	Cork City Council	20388R	Bunscoil Chriost Ri	Evergreen Rd	Turners Cross	Cork		214963629	office@criostri.ie	CATHOLIC	N	Part Irish	N	333	186	519
Cork	Cork City Council	20389T	Scoil Maria Assumpta	Ballyphehane	Cork			214315857	mariaassumpta.ias@eircom.net	CATHOLIC	N	No Irish	Y	0	189	189
Cork	Cork County Council	00467B	BALLINSPITTLE N S	KINSALE	CO CORK			214778239	principal@eircom.net	CATHOLIC	N	No Irish	N	100	92	192
Cork	Cork County Council	00512D	MIDLETON CONVENT N S	MIDLETON	CO CORK			214631593	scoilbhridemnc@eircom.net	CATHOLIC	N	No Irish	N	139	557	696
Cork	Cork County Council	01272O	S N CHUAN DOIR	CHUAN DOIR	Glandore	Skibbereen	Co Cork	2833796	glandoreschool@eircom.net	CATHOLIC	N	No Irish	N	36	26	62
Cork	Cork County Council	01687U	DROMLEIGH N S	MACROOM	CO CORK			2646212	dromleighns@gmail.com	CATHOLIC	N	No Irish	N	26	35	61
Cork	Cork County Council	01692N	FIRMOUNT MIXED N S	DONOUGHMORE	CO CORK			217337344	firmountns@eircom.net	CATHOLIC	N	No Irish	N	69	66	135
Cork	Cork County Council	01867W	CASTLELYONS B N S	FERMOY	CO CORK			2536220	castlelyons.ias@eircom.net	CATHOLIC	N	No Irish	N	103	107	210
Cork	Cork County Council	02114B	S N BAILE UI GHIBLIN	MITCHELSTOWN	CO CORK			2524933	ballygiblinns.ias@eircom.net	CATHOLIC	N	No Irish	N	64	89	153
Cork	Cork County Council	02278I	MILLSTREET CONVENT N S	MILLSTREET	CO CORK			2970957	millpns@gmail.com	CATHOLIC	N	No Irish	N	78	169	247
Cork	Cork County Council	02452V	CLOYNE B N S	CLOYNE	CO CORK			214652567	principal@cloynens.com	CATHOLIC	N	No Irish	N	130	119	249
Cork	Cork County Council	02803B	BANTEER N S	BANTEER	CO CORK			2956262	banteerns.ias@eircom.net	CATHOLIC	N	No Irish	N	83	83	166
Cork	Cork County Council	03704E	S N SEAN BAILE MOR	MALLOW	CO CORK			2225611	shanballymorens@eircom.net	CATHOLIC	N	No Irish	N	48	29	77
Cork	Cork County Council	04054T	BALLINDANGAN MIXED N S	MITCHELSTOWN	CO CORK			2584654	ballindangan.ias@eircom.net	CATHOLIC	N	No Irish	N	9	4	13
Cork	Cork County Council	04118T	LEAMLARA MIXED N S	LEAMLARA	CO CORK			214642430	leamlara.n.s@gmail.com	CATHOLIC	N	No Irish	N	73	66	139
Cork	Cork County Council	04152T	S N CNOC AN BHILE	UPTON	CO CORK			214775662	knockavillaschool@gmail.com	CATHOLIC	N	No Irish	N	81	69	150
Cork	Cork County Council	04186N	S N BHIORAINN	BERRINGS	CO CORK			217332101	berringsns.ias@eircom.net	CATHOLIC	N	No Irish	N	107	99	206
Cork	Cork County Council	04230N	SCOIL NAOMH EOIN	BALLINCURRIG	LEAMLARA	CO CORK		214642222	principalballincurrigns@gmail.com	CATHOLIC	N	No Irish	N	58	55	113
Cork	Cork County Council	04268P	CLOCHAR NA TOIRBHIRTE	DONERAILE	CO CORK			2224512	ppsdoneraile@eircom.net	CATHOLIC	N	No Irish	Y	18	61	79
Cork	Cork County Council	04442F	KYLE N S	YOUGHAL	CO CORK			2495198	kylens.ias@eircom.net	CATHOLIC	N	No Irish	N	24	16	40
Cork	Cork County Council	04578H	BALLYVONGANE MIXED N S	AGHINA	CO CORK			2648188	ballyvonganens@gmail.com	CATHOLIC	N	No Irish	N	24	20	44
Cork	Cork County Council	04953H	BALLYHASS MIXED N S	CECILSTOWN	MALLOW	CO CORK		2227937	ballyhassnationalschool@eircom.net	CATHOLIC	N	No Irish	N	89	76	165
Cork	Cork County Council	05257P	PRESENTATION CONVENT	BANDON	CO CORK			238841809	presprimbandon@eircom.net	CATHOLIC	N	No Irish	N	0	195	195
Cork	Cork County Council	05477G	LARAGH N S	BANDON	CO CORK			238843313	laraghns.ias@eircom.net	CATHOLIC	N	No Irish	N	88	76	164
Cork	Cork County Council	05508O	ST COLUMBAS N.S	WITH FACILITY FOR DEAF CHILDREN	DUGHLAS	CORCAIGH		214893947	office@stcolumbasgns.ie	CATHOLIC	N	No Irish	N	22	436	458
Cork	Cork County Council	05565D	TRAFRASK MIXED N S	BANTRY	CO CORK			2760201	mochudanaofa.ias@eircom.net	CATHOLIC	N	No Irish	N	24	18	42
Cork	Cork County Council	05636A	DUNMANWAY MODEL N S	DUNMANWAY	CO CORK			238845034	anmhodhscoil@gmail.com	CHURCH OF IRELAND	N	No Irish	N	39	34	73
Cork	Cork County Council	05656G	S N AN GHOILIN	SCIOBAIRIN	CO CORK			2835660	golns.ias@eircom.net	CATHOLIC	N	No Irish	N	17	21	38
Cork	Cork County Council	06295F	FREEMOUNT MIXED N S	RATHLUIRC	CO CORK			2228834	freemountns@gmail.com	CATHOLIC	N	No Irish	N	39	41	80
Cork	Cork County Council	06342L	VICARSTOWN MIXED N S	VICARSTOWN	CO CORK			217332179	vicarstownns@eircom.net	CATHOLIC	N	No Irish	N	36	50	86
Cork	Cork County Council	07006A	BALLYCLOUGH MIXED N S	MALLOW	CO CORK			2227857	sceoinnaofa@eircom.net	CATHOLIC	N	No Irish	N	59	68	127
